Kraj,Kandidatka,PoradiKand,KandJmeno,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
1,15,24,Pešek Pavel,manažer práce zdr. postižených,Praha,39,2503,1.43,-,16,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,2,Polčák Stanislav  JUDr.,vysokoškolský pedagog,Praha,30,6083,3.49,1,2,"""STAN""",TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,14,Procházková Kamila  Ing.,konsultantka HR softwaru,Praha,46,1456,0.83,-,6,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,7,Radová Jana  JUDr.,advokátka,Plzeň,28,5758,3.31,1,7,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,1,Schwarzenberg Karel,senátor,Sýkořice,72,46087,26.51,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,30,Slavík Jiří  JUDr.,advokát,Praha,53,979,0.56,-,22,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,34,Šenk Radim  Ing. MBA,manažer,Praha,36,5119,2.94,-,26,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,25,Špitálská Zuzana  JUDr.,advokátka,Praha,51,2037,1.17,-,17,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,15,Šturmová Nataša  Mgr.,speciální pedagožka,Praha,55,1900,1.09,-,7,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,31,Trombik Petr  Mgr.,živnostník,Praha,61,1136,0.65,-,23,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,9,Vorlíčková Eva  Ing.,podnikatelka,Praha,47,3945,2.26,-,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,13,Votoček Jan  MUDr.,chirurg,Praha,63,3821,2.19,-,5,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,12,Zárubová-Pfeffermannová Noemi  Prof. Doc.,vysokoškolská pedagožka HAMU,Praha,59,4796,2.75,-,4,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
1,15,32,Zielinski Tomáš  MgA.,vysokoškolský pedagog,Praha,38,4369,2.51,-,24,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=15&xv=1&xt=1
2,15,24,Arnoldová Libuše,starostka,Bubovice,69,700,0.63,-,19,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,2,Besser Jiří  MUDr.,starosta,Beroun,52,5500,4.96,1,2,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,33,Brodan Patrik   BBA,obchodní manažer,Beroun,31,2739,2.47,-,28,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,11,Deniger Jan  MUDr.,lékař,Hostivice,55,1854,1.67,-,6,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,20,Digrin Petr  Ing. Ph.D.,starosta,Mníšek pod Brdy,39,1887,1.70,-,15,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,23,Dosoudil Michal  Ing.,obchodní ředitel,Malá Hraštice,50,511,0.46,-,18,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,9,Hebdová Ivana  PhDr.,pojišťovací poradkyně,Kladno,56,1098,0.99,-,4,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,6,Holeček Petr,starosta,Kralupy nad Vltavou,53,2066,1.86,-,1,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,14,Hujer Martin  Mgr.,starosta,Zruč nad Sázavou,41,1728,1.55,-,9,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,19,Chotívka Petr,bankovní poradce,Březnice,41,980,0.88,-,14,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,30,Chvojka Jiří,starosta,Chaloupky,46,1823,1.64,-,25,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,4,Jeništa Luděk  Mgr.,starosta,Vlašim,48,4526,4.08,1,4,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,1,Kalousek Miroslav  Ing.,poslanec PS PČR,Bechyně,49,7230,6.52,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,13,Kárník Pavel,řed. Měst. knihovny v Kolíně,Nová Ves I,49,2183,1.96,-,8,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,8,Kovářová Věra  Ing. MIM,starostka,Chýně,46,2660,2.39,-,3,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,26,Krupička Josef,starosta,Ždánice,55,629,0.56,-,21,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,34,Kubát Luboš  Ing.,starosta,Rataje nad Sázavou,45,2829,2.55,-,29,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,22,Kurhajec Ivo,starosta,Klecany,48,708,0.63,-,17,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,5,Langšádlová Helena,místostarostka,Černošice,46,4069,3.67,1,5,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,25,Mazel Michal  Mgr.,právník,Vrané nad Vltavou,37,1672,1.50,-,20,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,17,Nechanický Pavel  MUDr.,"lékař, radní města Ml.Boleslav",Mladá Boleslav,52,2821,2.54,-,12,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,7,Omáčka Aleš  MUDr.,lékař,Nymburk,54,3410,3.07,-,2,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,28,Protiva Jiří,starosta,Vinařice,53,1395,1.25,-,23,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,29,Reslová Marie,divadelní kritička,Řevnice,51,2156,1.94,-,24,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,21,Sitná Dagmar  PhDr.,ředitelka VOŠ,Nymburk,54,1771,1.59,-,16,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,27,Smějová Petra  Mgr.,právnička,Vrané nad Vltavou,37,2577,2.32,-,22,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,3,Smutný Jan  Mgr.,náměstek primátora,Mladá Boleslav,50,4255,3.83,1,3,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,12,Štrobachová Pavla  Mgr.,starostka,Smečno,49,1895,1.70,-,7,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,10,Švácha Jan,místostarosta,Rakovník,44,1310,1.18,-,5,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,16,Vendlová Veronika,manažerka,Odolena Voda,34,2245,2.02,-,11,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,31,Vlček Martin  Mgr. MBM,manažer,Říčany,44,3470,3.12,-,26,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,15,Vohralíková Romana  PharmDr.,medicínský a produkt. manager,Kostelec nad Labem,43,1494,1.34,-,10,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,18,Zahradník Jiří  Ing.,starosta,Senohraby,59,1061,0.95,-,13,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
2,15,32,Zetek Ivan,starosta,Svárov,49,2089,1.88,-,27,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=15&xv=1&xt=1
3,15,3,Bezecný Zdeněk  Mgr. Ph.D.,"vysokoškolský učitel, historik",České Budějovice,38,5652,9.75,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,11,Calta Kamil  Ing.,úředník,České Budějovice,45,490,0.84,-,11,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,6,Dolejš Slavoj,obchodní ředitel společnosti,České Budějovice,32,1651,2.84,-,6,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,19,Franěk Jaroslav,starosta,Holubov,57,2080,3.59,-,18,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,20,Gregora Martin  MUDr.,dětský lékař,Strakonice,45,4327,7.46,1,2,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,17,Hojsáková Hana  Mgr.,učitelka,Sezimovo Ústí,62,1071,1.84,-,16,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,7,Houba Jaroslav  Ing.,starosta,Sedlec,59,1111,1.91,-,7,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,10,Churáček Jiří  MgA.,hudební skladatel,Netolice,49,1120,1.93,-,10,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,9,Jouja Josef,živnostník,Horosedly,55,651,1.12,-,9,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,5,Kopečková Svatava  Mgr.,ředitelka multikina,Zlatá Koruna,50,2036,3.51,-,5,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,22,Kořínek Jiří  Ing.,podnikatel,České Budějovice,56,2322,4.00,-,19,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,15,Kratochvíl Kryštof,"podnik., starosta jednoty OREL",České Budějovice,53,697,1.20,-,14,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,8,Lískovec Jiří  Ing.,podnikatel,Jindřichův Hradec,50,947,1.63,-,8,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,18,Matějů Václav  Ing.,místostarosta,Veselí nad Lužnicí,35,1933,3.33,-,17,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,21,Mostecký Jiří  Ing.,lesník,Planá nad Lužnicí,54,3013,5.20,-,2,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,14,Němcová Monika,podnikatelka,Dobrá Voda u Českých Budějovic,43,1576,2.72,-,13,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,1,Parkanová Vlasta  JUDr.,poslankyně PS PČR,Sezimovo Ústí,58,4003,6.90,1,3,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,4,Pavelka Vladimír  MUDr.,lékař - manažer,Strakonice,61,2779,4.79,-,4,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,12,Říhová Ivana  PhDr.,místostarostka,Strakonice,52,1837,3.17,-,12,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,13,Troup Zdeněk  PhDr.,jihočeský územní kastelán,Zlatá Koruna,54,2983,5.14,-,3,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,2,Tureček Karel  Ing.,náměstek ministra zemědělství,Chýnov,39,3239,5.59,-,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
3,15,16,Vondruš Karel  Ing.,podnikatel,České Budějovice,57,708,1.22,-,15,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=15&xv=1&xt=1
4,15,17,Bednář Václav  JUDr. Ph.D.,vysokoškolský učitel,Plzeň,33,1626,3.41,-,16,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,12,Bornová Kateřina  MUDr.,gynekoložka,Plzeň,41,1532,3.21,-,11,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,9,Čížek Pavel  Ing.,starosta Spáleného Poříčí,Spálené Poříčí,46,1276,2.68,-,8,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,5,Fluxa Jan  Mgr.,zást.řed.odboru na MMR ČR,Plzeň,29,972,2.04,-,4,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,20,Fojtíček Martin  Mgr. et Mgr.,řed. obč. sdruž. Ledovec,Plzeň,39,2402,5.04,-,2,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,3,Janek Michal  MUDr.,primář centra Ofta Plzeň,Klatovy,61,3181,6.68,1,2,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,14,Janoušek Aleš  Mgr.,středoškolský učitel,Plzeň,34,934,1.96,-,13,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,15,Křiklán Tomáš  MUDr.,"starosta, praktický lékař",Dolní Bělá,54,858,1.80,-,14,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,18,Kříž Martin,nakladatel,Klatovy,33,1721,3.61,-,17,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,6,Laurenc Jiří  Doc. Ing. CSc.,"VŠ učitel, místostarosta",Hromnice,63,1581,3.32,-,5,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,1,Lobkowicz Jaroslav  Ing.,podnikatel,Plzeň,67,5786,12.15,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,13,Petrus Václav  PaedDr.,starosta Švihova,Švihov,49,1363,2.86,-,12,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,7,Picka Libor  Ing.,starosta Bělé nad Radbuzou,Bělá nad Radbuzou,46,947,1.99,-,6,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,8,Röschová Anna  Mgr.,notářka,Plzeň,59,1250,2.62,-,7,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,19,Šafránková Eva  Mgr.,lektorka anglického jazyka,Plzeň,30,2024,4.25,-,18,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,11,Šrámek Vojtěch  Bc.,podnikatel,Stříbro,33,569,1.19,-,10,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,4,Tomaierová Věra  Mgr.,místostarostka Klatov,Klatovy,57,1757,3.69,-,3,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,10,Vačkář Jiří  Ing.,vrchní řed. sekce na MMR ČR,Sedlice,66,297,0.62,-,9,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,16,Vozobule Michal  Mgr.,zást. ředitelky gymnázia,Plzeň,29,1033,2.17,-,15,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
4,15,2,Ženíšek Marek  PhDr. Ph.D.,"nám.min.spraved., VŠ učitel",Plzeň,31,2933,6.16,-,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=15&xv=1&xt=1
5,15,12,Brantl Zdeněk  Ing.,starosta,Kraslice,60,661,3.13,-,13,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,5,Dvořák Jaromír  Ing.,místostarosta,Sokolov,50,775,3.67,-,9,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,3,Chlad Rudolf,čestný člen horské služby,Boží Dar,62,3299,15.63,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,6,Kadlečková Petra,kynolog - záchranář,Karlovy Vary,34,1368,6.48,-,5,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,9,Kopička Jan  Ing.,podnikatel,Cheb,59,532,2.52,-,12,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,1,Malý Josef  Ing.,"ekonom, zastupitel KVK",Karlovy Vary,56,1115,5.28,-,6,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,4,Pechmanová Věra  Mgr.,středoškolská učitelka,Velká Hleďsebe,50,772,3.65,-,8,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,13,Schee Jaromír  MUDr.,kardiolog,Andělská Hora,50,1823,8.64,-,3,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,8,Sidorjaková Lenka,starostka,Krásno,42,784,3.71,-,11,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,14,Tobolková Marie  MUDr.,"alergolog, dětský lékař",Karlovy Vary,70,1092,5.17,-,7,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,10,Váňa Josef,"žokej, místostarosta",Chyše,57,2267,10.74,-,1,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,11,Vastl Oldřich  MUDr.,primář ortopedie,Ostrov,61,1872,8.87,-,2,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,7,Vojta Jaroslav  Ing.,starosta,Žlutice,44,887,4.20,-,10,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
5,15,2,Zahradníček Petr  Mgr.,"novinář, hudebník, publicista",Loket,46,1753,8.30,-,4,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=15&xv=1&xt=1
6,15,2,Bakeš Josef  PharmDr. Ph.D.,starosta města,Roudnice nad Labem,35,2108,4.34,-,1,"""STAN""",TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,16,Bartoň Jan,starosta obce,Staňkovice,60,366,0.75,-,14,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,3,Boček Pavel,jednatel společnosti,Ústí nad Labem,46,1228,2.52,-,2,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,26,Brabec Tomáš  Mgr.,referent marketingu,Třebušín,33,1568,3.22,-,24,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,1,Drábek Jaromír  Dr. Ing.,předseda Mez.obch.komory v ČR,Jablonec nad Nisou,45,3018,6.21,1,1,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,5,Faltysová Zuzana  Bc.,studentka VŠ,Most,22,1761,3.62,-,4,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,6,Horáček Josef,starosta města,Bílina,64,582,1.19,-,5,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,10,Hroch Vít  Ing.,manager,Teplice,54,677,1.39,-,9,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,18,Chabrová Jaroslava,podnikatelka,Teplice,52,744,1.53,-,16,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,17,Kopecký Karel,starosta obce,Horní Podluží,55,477,0.98,-,15,"""STAN""",TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,11,Kotalíková Patricie  MUDr.,"primářka odd., dětský pediatr",Chomutov,37,2999,6.17,1,2,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,22,Kounovský Václav  Ing.,výkonný ředitel,Most,40,621,1.27,-,20,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,19,Landa Petr  Ing.,ekonom,Ústí nad Labem,38,1528,3.14,-,17,BEZPP,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,4,Liška Petr  Ing.,starosta obce,Malé Žernoseky,40,1679,3.45,-,3,"""STAN""",TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,12,Maják Michal,starosta města,Jiříkov,50,439,0.90,-,10,"""STAN""",TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,23,Měsíc Petr  Ing.,jednatel,Teplice,43,1228,2.52,-,21,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,14,"Müller Ladislav  Bc., DiS",manager,Chomutov,29,699,1.43,-,12,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
6,15,8,Müller Miloslav  Ing.,státní úředník,Kadaň,48,552,1.13,-,7,TOP 09,TOP 09,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=15&xv=1&xt=1
